variant,source,line_hash,actual,first,second,third,correct_first,correct_top3,covered,raw_shortlist_share,calibrated_first_probability
baseline,twitter,e9c16d71dce4d30d8ea2b644e2d1ebeb05ce6bbf968627894ccee24ce8a0c675,swallows,the,a,my,False,False,False,0.21394324709897605,0.16941570157129973
baseline,twitter,ef9dd8339ec3bd72d4c7d656d1ef8e078eaf4ca0a37c29d6de72c54df2ea954e,say,say,tell,make,True,True,True,0.23040266478167917,0.18186754163415636
baseline,twitter,46b90ab783cb3671d18e17e9f829de98bed21812eaa95a4abc2c4d6b6e43d07e,you,you,the,your,True,True,True,0.4194436918015728,0.32997432222705847
baseline,twitter,0a9817e99fbee0e9faad0a6b43a9860b41edfe98ba95cc2b932aece600e09c1e,ferry,music,games,songs,False,False,False,0.18833768166019937,0.15010032439668666
baseline,twitter,331370fcf2a66c83b1c37f0e27752957d17173b7be43b68faec12bd7e3412524,needs,is,solving,lies,False,False,True,0.300665490114614,0.23559631230215783
baseline,twitter,76bbd652c3c9e7da866d6ada6bd2076c01353d6e5abfc87d7418cd6bd02b43be,or,show,dreams,shows,False,False,True,0.4855866334816992,0.38535624857903295
baseline,twitter,b510f38968fdef99f3aee714944ed9e2ef945d49a54f59b681920304f1b2047f,i,i,and,but,True,True,True,0.14946238121044245,0.12080798077333654
baseline,twitter,696eab276e321e2e206575409072b46f0aa6cf395bc77d57e7c273d7043a447d,want,want,need,are,True,True,True,0.3622216463783783,0.28381616196464643
baseline,twitter,8f95e4d15c839a88e8bdbd6610c5c973bb18608404275d276315b83999507a35,the,get,make,install,False,False,True,0.07964939108269488,0.06758910164511475
baseline,twitter,efb8866245b33b415a9f83b268f810f3433268d136fc12b04abb347c9755f418,rting,your,the,all,False,False,False,0.22985103052334335,0.181449616678033
baseline,twitter,11903cb18060c32c0f989801e85d00382d834c0312b2ca0383203da6a8909465,think,was,think,got,False,True,True,0.1356618401442929,0.11038576158941296
baseline,twitter,9ad44c8c6d259829a0f37f218f6e96cdb9c85affa665d17f3c966a5423c1ba07,this,i,you,is,False,False,True,0.15799437888650633,0.12724136246838755
baseline,twitter,284b3a4e79c4503cc0ed195fce0f8574f132704fc3e3f7da3b0a3f3a737ba64a,ah,on,day,the,False,False,False,0.054974906694812954,0.04820098184956349
baseline,twitter,01cb940d6a774367a6fd2598fcea858a7432a8310f40e8aba90516b263ef52ea,watch,get,go,know,False,False,True,0.13141774232197626,0.10717499963379674
baseline,twitter,1fa877682879f5ce2936f77ae56537ba5df1e6a28447bf2d4677c63970311312,you,you,i,we,True,True,True,0.3374415291426504,0.26424687110158535
baseline,twitter,a5083c32c7130be0d7953902448d5673cadc7304ad57d1dad9bc3da6c226de2c,album,day,gifts,and,False,False,False,0.0920105859147718,0.07713996893480272
baseline,twitter,3b102d476d6fd905cec1f062d90fc89c3661226e5250f4ec6a786dde2b5ea8a7,tix,tickets,seats,rooms,False,False,True,0.45902394471406016,0.3628241500624965
baseline,twitter,08953f561f84926c8c10ec687ba23b15ebde6745b19eebbcbfff3131c6f25f83,weekend,gift,review,post,False,False,True,0.03350266108346897,0.0307561363176757
baseline,twitter,7293ded21f9e6d64f5b3fabfc0fe67a30c1ad23c0414ab53a77a4929be17af10,shot,and,is,who,False,False,False,0.08069543785670694,0.06840073220251562
baseline,twitter,44badede68b7111a629a1044dcfa8ab1e8c10743e1db1a9474cfad32e9915259,didn't,don't,have,can't,False,False,True,0.14683423643057766,0.11882498182486652
baseline,twitter,38d86eea5a0a7e2010948e89467670592fead640901d13a188aedceff6ff1b5d,too,to,on,into,False,False,True,0.8054633195318293,0.7043383730996785
baseline,twitter,e9ec8cc0e609e827097eb09fcb65790e701eeb83e26eb06591e2948749bbcf63,good,the,it,his,False,False,True,0.10141728515616064,0.08435734490436597
baseline,twitter,6e04be72f8b81cf2fd4011fff43e9f90e8355d4479481d26a829c269daacb449,to,that,for,app,False,False,True,0.20312562168058196,0.16124910737570078
baseline,twitter,caf7ad344fbcf32aa29bb42ce450481840868f1a00379670906105358dda1361,shown,i,it,is,False,False,False,0.14680315378535552,0.1188015248926829
baseline,twitter,145e8d29d92257d54e507a22995bc82f8f9704ea332b26013be43e9f620fa23d,blood,juice,peel,and,False,False,True,0.6215686887510893,0.5083064265408804
baseline,twitter,a3b7ad5c2ba82dc15c539706a439b28b910f29536eda4e10f17346d6d524da28,wanna,have,am,need,False,False,True,0.08894869562603068,0.07478190512644162
baseline,twitter,32ff3d1ef3ceb5693813eadf8104e023ca132ab02ec339a8f7119dc7982d85ab,to,to,a,it,True,True,True,0.5654757446735807,0.45587394695279515
baseline,twitter,f9b027eaca431013ba9d2d3776347253da7b2c3a273ebca96c1a2bf37b371df8,grilled,good,number,valid,False,False,False,0.1167420624959989,0.09604412605015213
baseline,twitter,1dd3a63b3a9efcd93b53e0ecc0dfda89d4c98961cbd59b96b948c3773cfe0dae,slow,slow,bad,fast,True,True,True,0.7887610163657457,0.6845478542616805
baseline,twitter,cfe36efe8b9895cdfa709179bea9fba64090283ea1065b60a22cbba81c5f24b4,with,and,with,in,False,True,True,0.17217819229050085,0.137927567278689
baseline,twitter,e392456eedcb1985a72b29ff347504347b395a089683611931e2de3712f9a8b4,gets,will,can,is,False,False,True,0.4787263761343536,0.3794971067508481
baseline,twitter,2a6b84248eaea47a4b89d3041277890f4be95ed41bef4b5ecfbf1367c2711b71,it,it,that,the,True,True,True,0.4877263828562083,0.3871895969155618
baseline,twitter,6cb92c2a48c41613ddb1c64319719af2888ffc5d03137ce977c8a4fb1a93c995,violet,to,and,in,False,False,False,0.4122408762369892,0.3240822432461958
baseline,twitter,4fbcf2f9396db26aefcd164af9b46fa977bd4d129d300af35996eb445059c3a7,lmao,i,and,or,False,False,False,0.06922265428603998,0.05945823455873161
baseline,twitter,870a72b8fa84c351119ebd0ecd2bc911a9144305919aaf4f44a7a7595ffd0958,need,don't,know,was,False,False,True,0.07076088112720977,0.060662774399643064
baseline,twitter,e920ef53a00f6bca746a4e827f5815cbd9bbcdc33507212c1797ba0d4a83ba21,come,happy,day,and,False,False,True,0.08783253952364624,0.07392112987187309
baseline,twitter,5371f44dbae7e111c40a17625f2c0debcedbae197db6640adf2954fe1eef59ff,bad,you,not,a,False,False,True,0.38829132045745435,0.3046660460378718
baseline,twitter,b7867f728769de8e884b84b82fd626bcde3b10f346bfe9441c43cf1dde174073,so,should,are,think,False,False,True,0.13268302339071367,0.10813254397377385
baseline,twitter,02bd7fdea30eceb63a6442098c958868b12bb7ea8d9a3c15a319e659cffe1e38,knicks,team,league,new,False,False,False,0.3012696706352916,0.23606359720154546
baseline,twitter,ca9769b38458c726181cfbc98045bf62d13a181e3b7a1741f92df09ee7bfee82,know,believe,know,have,False,True,True,0.14526970149868798,0.11764415176379846
baseline,twitter,113175fd3abb03f949f583679c1dc2391c0b271c1294c0307b526bb85a18991d,is,is,was,has,True,True,True,0.97414151023247,0.9459239691407507
baseline,twitter,833d8e0051b737515a0fa4a650cb33fcdf0543e3d4e1f8033887e46ed76adf5f,awesome,not,the,a,False,False,True,0.07239002326586383,0.06193650919382547
baseline,twitter,52aca3907114db17f153e0a4fa536394343dd03ff618eb1f6cc9da01a70322ce,pm,the,th,i,False,False,False,0.1885516558355516,0.15026155361312288
baseline,twitter,8d829430ed28c216cf1f5ce86c4a91d9626f1f23f3a03a62a31dba080706f0be,arnold,with,man,i,False,False,False,0.18845409525832785,0.15018804162562346
baseline,twitter,0b5bbca10997b9de6ba1867aa4966ff833eae9862bfdba2d549172e38e6a529a,break,to,the,and,False,False,False,0.40462593534429764,0.3178800423805657
baseline,twitter,601524c233cbd258a1c65b7809415ba4aa42ebb90342589790e25ef63083aba2,you,you,us,me,True,True,True,0.8651144443094345,0.7795747394488571
baseline,twitter,86ff5f007efc3a3ff3cddcf331ad686641e0b083d94825c4720cb9d2e713a04a,developmental,mathematics,math,physics,False,False,True,0.2645323043941153,0.20782827672243734
baseline,twitter,8b09fe0397d76bef6db474205d719483b788d79abda545d38cb347fff2378893,wisconsin,that,the,how,False,False,False,0.3333390446199315,0.26102868743528496
baseline,twitter,b706e9d339ac0a3a88bd10d9277ac7cc74dd1392f5d91987b602c43b05e1f2b3,in,in,since,ever,True,True,True,0.4365214192596029,0.34404735018485505
baseline,twitter,05caa87cf9ba3528194711bc000293647a31e7018e7fcb8a78a88d0f6439fbba,get,get,make,have,True,True,True,0.5957721180997599,0.48385927968171855
baseline,twitter,22635f11a80c2952f2ef227aa5a6d884bc40fea17975f988f7a86b05cc79373c,what,to,and,a,False,False,True,0.0857624423690323,0.07232292257373633
baseline,twitter,f59f3662fe5cdea174b8770dd34ab777c69e8b5fde6cc84cbb54b398c45a3482,th,the,in,we,False,False,True,0.1215820296214376,0.09972055057497399
baseline,twitter,ec0bf367491ac4a847496060902f9c0434039f44a4cfa665c3a1ceb0c55ab698,vicious,that,what,i,False,False,False,0.09384627108401229,0.07855150308266157
baseline,twitter,f5ad35e2f9c593936f50e005d3847cb44d366eb2d0495d1c1a492d2751a78e47,text,ideas,plans,dreams,False,False,False,0.48131987950007116,0.3817088007828542
baseline,twitter,52368dd592cc63922dca743e160232cb1f6e06a0957b88f5c2fd4df5bee3c647,owner,i,java,a,False,False,False,0.053107795817743,0.04671026690201579
baseline,twitter,32fcc4bfa8701c85ddaa312bd280bab98ecc3689d29133c8c836869179846c13,it,you,it,the,False,True,True,0.4419763188904113,0.34857409832839753
baseline,twitter,cb54d0e8800f18cd5652005222e86762b755707202129d82db6f3fe0185a4c76,that,a,my,up,False,False,True,0.08567846030779491,0.07225803533659474
baseline,twitter,4b983c6051764750cb04cd7a4d0628cb1e5203b01eda028f58434b7aeecf126e,man,is,was,the,False,False,True,0.265900478017278,0.20887384605441733
baseline,twitter,32d29883bcc498e6a429774582b6b193e282effd7c0aee3decfee39b19318aaf,jlbt,show,the,i,False,False,False,0.6123480812745034,0.49949960616215333
baseline,twitter,9b6da7b09265cf566e3c5604036a8b0d02968ef96c6b309f56e9aee82ea59344,only,a,not,trying,False,False,True,0.0907170704628537,0.07614435916096275
baseline,twitter,eb5594dd05a9cf7861acd24a825f81d341e3fec2dd7c3c850cfeb5935da583e7,wordfeud,to,if,and,False,False,False,0.10290224364040304,0.08549333151460003
baseline,twitter,f8fc8864663569f1d13abde94898fedfdba30958072a9d4fabb7bcb914395f26,council,is,has,hall,False,False,True,0.16403995740972968,0.13179704081052435
baseline,twitter,394245bdfe12547e043e6c94ae5e606abe032e1caf26eec819cdf68b734bce1d,your,i,i'm,i'll,False,False,True,0.21243380244081908,0.16827545897790763
baseline,twitter,9dafc81b3a2fb967a4aedc7ccf7b2c501c32ebe40e98983fd3c4417b70224829,impressed,impressed,happy,on,True,True,True,0.21294236047508863,0.16865959855441012
baseline,twitter,98dde4b948c107c362f4ef94369a40a8816d0bf0b99a38ab1393071d8df59601,duke,be,the,have,False,False,False,0.1540896563657891,0.12429779317201411
baseline,twitter,3f5c61bf35a51993022463db28833aa31e80d2fdb392165e5b50fd6b7df9e69a,neighborhood,house,room,building,False,False,True,0.46437210157575637,0.36732783871510727
baseline,twitter,77df8d09cffe59533aa77d5156beec39b7d8942bc6d0c9705c7c4003b869b09e,my,my,the,our,True,True,True,0.45504455020070955,0.35948352704934833
baseline,twitter,42068dc4d0dc44278f80bfba533a707db866884cbea4cc26b6652ef39e8eb967,rich,and,are,in,False,False,False,0.08968915372811916,0.0753525878890732
baseline,twitter,287e26e0f68b27bdacb4b8d08638a525720aa06b57be037fc629afd055f2e451,reality,reality,currency,background,True,True,True,0.7155228193981575,0.6030048988959765
baseline,twitter,c7ea2dc8964a688b886f7cb2dbb6a8a2702badc91eec018cd9e22e0719b105e3,it's,i,but,it's,False,True,True,0.12249925975214251,0.10041661570978451
baseline,twitter,e95c9f503d505bf27a23b6818abb7044bfa8114c7bddc8a9f4ddc05b255cb155,followers,friends,contacts,facebook,False,False,True,0.5245002387221712,0.41915387742321747
baseline,twitter,818eefcbad1314d67242d2f523a67780b8804895961802dfd646237b62b384de,fattuesdayreloaded,the,noon,our,False,False,False,0.36655706402169014,0.287264120592686
baseline,twitter,87c01cf9d013e8b8d77620f8a9d31ec69ab7143c78b6046fd3e30ae8884a6241,seasons,of,questions,in,False,False,False,0.24055365305013782,0.18956663783490924
baseline,twitter,55a1dc171a3d525ad8696f3b557bfdee11e14969a0e2be190ee40046893e542d,live,be,have,come,False,False,True,0.5078554563206413,0.40457672809457207
baseline,twitter,8e9f23afb703fe47c49e187c35767c2bdb2c0471d7d26acddf1b203aa3988217,make,have,know,need,False,False,True,0.26218513337156457,0.20603551730908148
baseline,twitter,d5844f00639bbe1b15f109f242b8966280464018ab8cb69b1596892fd43403ea,i,of,the,my,False,False,True,0.7411835559104063,0.6306882437258524
baseline,twitter,58c69034d6cc8a4ec6a51bb0f3528d17e5d4c79ec600daa278fee50d07032a8b,like,like,they,that,True,True,True,0.2982598620849793,0.23373679832656852
baseline,twitter,0f166c9335e6b8217dc34f1e63bfc13ebd32f3364a0d800ac412a600bbed98f2,even,and,i,to,False,False,True,0.32672801620629144,0.25585489918689186
baseline,twitter,a9f1871b0cd1610cb72a3f87ae72506063de0df5093c29efc1d01ec44ee28df0,day,day,is,the,True,True,True,0.13121440375827076,0.10702108904884011
baseline,twitter,cc56a40a9e0a8aaa6ad2a9f5b8205802384e5fcc724f0d21807132264d18e5f0,could,could,expected,thought,True,True,True,0.13347738734337422,0.10873355993163263
baseline,twitter,0618804855643f90634c5b85fcc4e6d104ffb680e06e751f89195723c9be4350,tonight,on,today,est,False,False,True,0.0959236420663103,0.08014700006281515
baseline,twitter,5f1cbc0fb7982469f57b79e551bd7535bae280311b1c3ff421296c844d31e9e1,a,any,a,to,False,True,True,0.38517408801060227,0.30215785731598677
baseline,twitter,c4b7401c566a41f68d85bbf17c935592922d57b0088ade1e2f6f8ce7e070fb16,the,the,a,i,True,True,True,0.08546365141204929,0.07209204927409846
baseline,twitter,74b8290da588d46bef12cc60124d1b287366b66396f71c083eeca58d09e9e364,the,love,a,pain,False,False,True,0.2958064595093125,0.2318420569672086
baseline,twitter,73961ba86b2f7ef1eae37eda3b4ba3d46c6f498b53b19fa7ce7ece2d6aad1a71,does,is,do,the,False,False,True,0.12604674478808547,0.10310689525079662
baseline,twitter,c6925417df76485ff60ee2de0083baca5fef10cd7ee44993c86db2dea4f155ee,have,know,have,want,False,True,True,0.16643948689190652,0.1336047822607218
baseline,twitter,27d0848589c931630a2f27cea421ba306eb65a158c8797dab0e8c4aac037355f,you,you,i,we,True,True,True,0.3374415291426504,0.26424687110158535
baseline,twitter,cefa44db540ec46672bd844093de058614f1912d5f8d4d6b3f56420cd4cb16c2,so,to,morning,i,False,False,True,0.13759325912408246,0.11184593686557001
baseline,twitter,2c04d59801a7831c9aa5b6e2197002536feb2440acc6223b35575d45c30c79b3,see,be,let,the,False,False,True,0.09389472802681571,0.07858874220361732
baseline,twitter,d932661b49f57abf8468cc6457c971ebe3341584359ba879a4efc7fe75e34b09,bring,is,are,says,False,False,False,0.21838047101081368,0.1727691096178726
baseline,twitter,69a0c9ae943c3d75ab74efb22d563c7824037f0bcd58378ac65dc6ca860c99b1,kinda,a,busy,out,False,False,True,0.15597653912503498,0.12572034927933995
baseline,twitter,d88e4b4863d0622fcbcae81cd8b3ada0e656bd47e0899450c23ac21938030820,pimp,is,and,in,False,False,False,0.12814871871612957,0.10469966193908338
baseline,twitter,62e4b9658cd38858480a67802dd55f246a6c887f99bf7b704548946f5ddd36cc,apprehended,in,a,still,False,False,False,0.08929864506378003,0.07505165166382202
baseline,twitter,1fadd099f8843a6c02ceafe8fb99b09e45badc5d7ea6a7259b5ebc449c1d31a5,be,go,be,have,False,True,True,0.11573921546339946,0.09528159103566451
baseline,twitter,af14c551d33ea70b83be621def56fde80fec21aa7ca59a56f9d78988e412d71a,day,day,edition,eve,True,True,True,0.7027757166679199,0.5895711922582872
baseline,twitter,24a272ffd43346a4ec50eac380e76744f63c8e066c95514500cfd71b6db32ea9,the,i,yeah,it,False,False,True,0.15524018205006584,0.1251652269597119
baseline,twitter,f7b033bc7c9ad127cee9a1cfff6dd199bab0f690639ab809948e93fd18547b01,one,version,beta,release,False,False,True,0.24170167605441262,0.19043844613813712
baseline,twitter,c2b25cc0ea92ad684026392459f6e343c98ef5834c769392ca2c4c9267f9a912,day,i,it,that,False,False,True,0.23936940250071836,0.188667557613623
baseline,twitter,4777a4746a022f83c48676f96d047ea6ece8e63f707fcddd3e3f918dc2fdee92,live,to,i,in,False,False,False,0.050532219468837146,0.044647019005954476
baseline,twitter,29b0aa37df951720862953e7639f3d2da668c3672c934948215246c5cfacf330,tell,say,are,ask,False,False,True,0.10630416359897213,0.08809268465728308
baseline,twitter,b5a40a8c355a3eb554688f1659c4e2c4ca4ac487868587945278ac18cf70b3c9,a,is,music,by,False,False,True,0.09407920739438537,0.07873050451623227
baseline,twitter,771313672cb6d66cbee574a7527af795ebe0f943413154c49b2a40aa9f1e256f,am,have,am,need,False,True,True,0.08894869562603068,0.07478190512644162
baseline,twitter,a3b989e562abd4efce1e4e82d1ed6fd91edf762ba0652399adccb45a4bfc6440,the,of,for,and,False,False,True,0.39936289426524346,0.31360924815856617
baseline,twitter,94f2af6e77d09f3fa6ea1d3110ba26b33eaef80c061f415477641288aaa13f26,ur,on,to,you,False,False,True,0.4754116683702217,0.3766762304057467
baseline,twitter,d1c47cccf649f65b794d1f2969cdb86fb302f120bb59f9138899cd2ac425027a,its,the,this,a,False,False,True,0.2450454214906436,0.19297901700961248
baseline,twitter,4dba87cf02fc4235807eadc7078d386fa973532324e23f1d6571032c0d8e715e,don't,know,was,love,False,False,True,0.0639528661147732,0.05531678007191683
baseline,twitter,23a63480774d8a10fdf576b684d83aa0f743186994fbf7ef903559fd69527856,like,off,and,up,False,False,True,0.14977040899058155,0.12104034986532018
baseline,twitter,4aa5ffdb6ae4856d5afc9bbec467fca4fc718328d6bf001e3b5c4775a8557f07,with,and,with,at,False,True,True,0.17074569623677718,0.1368485684549141
baseline,twitter,857c94d1e16f3c85c3e3cb7e9a883e1cb89fbd6e7bf77a78cd85eb325d953e8a,einstein,bit,baby,one,False,False,False,0.07877004563710778,0.06690627927037311
baseline,twitter,e6e6a12f81547cb4fcafaf5f4ae0065b04b55a5da2e71e70ad4d8e3ca2905898,heart,talent,experience,money,False,False,True,0.13329744186975118,0.10859742281681348
baseline,twitter,87a5eef75cede4ce569e45fded358935696253055e66855e5e44f914b5d8f697,me,me,you,say,True,True,True,0.5060366947370427,0.40299505725250984
baseline,twitter,9f7a7d8c60feb4b68aa6913f72bfb0c12d4064b6f96b7a6e2587cbff39fcfcf1,is,was,would,is,False,True,True,0.21494994509337165,0.1701763075504232
baseline,twitter,b3d1f254410409b42ecc5d8c87777f4a50afc6cee5dd181c685d072c45e2758e,wait,wait,get,say,True,True,True,0.9638841828117132,0.9276110926971042
baseline,twitter,8389616dfb8c3f5553c69b43ac4ff00a35e8ee11025689cf01319ece14fed7fa,after,your,the,ready,False,False,True,0.09387804408602117,0.07857592073143262
baseline,twitter,67b217b144594ac37bce5ba822cf1c86fc02c77e1fb6a8384e530b8177d392dd,we,i,i'm,we,False,True,True,0.14353844388734133,0.11633715781268458
baseline,twitter,76d2e4dbf23d635db25bc1836825a0273ad57dc4ec22f5398c3122e69e863a25,copy,copy,news,rock,True,True,True,0.31065709389191326,0.2433378959682816
baseline,twitter,0069dda4882fd357ae5fd95466022264e8ea5bba0a243a5bdcae1ce6eeaa367b,i,i,you,the,True,True,True,0.07086187857112064,0.0607417976433613
baseline,twitter,28463329a3983c92b3daba888ac348f5abf2af55c88f49f0fe08ad9b5afd8b24,wolf,chef,chefs,culture,False,False,False,0.2270909432079759,0.17935921609253697
baseline,twitter,deb9583b82f645fb4f03aaf695220887874dca2230de29e8c681c9d18035c1e5,participants,of,from,gallery,False,False,False,0.2250109805902383,0.1777846433867922
baseline,twitter,4ecc10e5e1d8f04f96fc748203240b76d8c117aa8f0cda46e8b81c0784ca39b2,interested,or,and,who,False,False,True,0.2309550689101361,0.1822860958394718
baseline,twitter,8f3fbebfc846229e7856004e1532e4bf72a683240eda42fe8125828b2374003e,one,you,it,i,False,False,True,0.4706547481709323,0.37263934227381545
baseline,twitter,9e34cfd317d15e1f8dc820185cf4d6a3a9d2e66b13eca86b8bc61b2db8a07fd7,in,this,in,today,False,True,True,0.20995547929529698,0.16640384952751133
baseline,twitter,3e4598eae2d7ff6f61aecc9716e8cf0229398880f7de22e5380cf383ca664486,seckman,team,is,players,False,False,False,0.17500519396661643,0.1400569013630209
baseline,twitter,edc712c6a9371350163ee6a887a79c17df12f7e874b4943e0444d068905d3bc3,probably,be,have,do,False,False,True,0.16283431357402406,0.13088866035910454
baseline,twitter,4326dc62faf514409171723a73784be61ab342b40ef02c2de3da9cab29b7fbfe,legally,beer,the,a,False,False,False,0.061048818973185606,0.05302392546149929
baseline,twitter,8944cf2de0f309d903c9eab8ad1a7c8118a9849aa617de9e9a78a487de794c9d,i,you,i,he,False,True,True,0.3528369158536132,0.27637772563363083
baseline,twitter,d80c0bd51eb2a911d7e52982a918ec15c16fd1083eb996fc43909d839c963df3,it,you,the,they,False,False,True,0.33223456871688106,0.26016328498028074
baseline,twitter,5a8d165b64edc95c62d7251049c9f2a170b23aef6460d1d8eea11f38280830f1,like,have,am,need,False,False,True,0.08894869562603068,0.07478190512644162
baseline,twitter,5a63d7673afe6c3a354e96c5129f4e8be31a827d55ddc4dae51c0a036a27ac4f,white,one,person,thing,False,False,True,0.5849729715714483,0.47379731082523635
baseline,twitter,9b47b1d240800c615e863e7bfdd8433c836faf5f3a19154aabded96c8c0d8267,on,in,a,on,False,True,True,0.1446912759923456,0.11720751544933578
baseline,twitter,7fecbe1039015c4a4843c4c6db20ae3cd76b389769a6cbfdab5a683b4655dff7,animal,are,and,rugs,False,False,False,0.16200219977232366,0.13026167633823338
baseline,twitter,248e6c52e9531d6f67886d42a3733bbf96ecc4ebe914695d027da915abd1d54e,epitome,only,one,best,False,False,False,0.1372771525179782,0.11160699638212455
baseline,twitter,7fb5114d9f92515aab23c157181d9a25ad3b423dcdb5b43804bcacf028db07b3,be,be,kill,make,True,True,True,0.25771024383108254,0.20262092046465235
baseline,twitter,eb50e2b6ea3df395abfed02b4394345d7efe40c6906c040b98b71c317cdc836f,look,love,think,like,False,False,True,0.26449681735796493,0.20780116280765304
baseline,twitter,4d4c4bddba690d8a6ab579fcf849ed1c81d42b8cf6a7812802a3c03f30a32147,it's,and,is,for,False,False,False,0.09231171537110897,0.07737162951486992
baseline,twitter,3b11cce20217950c0c93e826057106c3192555eaf8f9567e33ea2a8f87aba5f0,world,a,not,car,False,False,False,0.030704911796626787,0.028421611364399427
baseline,twitter,48a8df6a5518f6b65bc6d4faaf675e60f2403fb8f728f69e4247cef3d6d60023,saw,have,am,need,False,False,True,0.08894869562603068,0.07478190512644162
baseline,twitter,856ea8b6cd64ac6e170d7a0fa8321d22b4475de0015a98478fa58dbc65a2ed43,will,have,are,can,False,False,True,0.1043399925243542,0.0865924077068139
baseline,twitter,24fe8284e40e36dbd152d06c950d98d1b06424d2ba3760093f62e525172ba7eb,center,center,plant,depot,True,True,True,0.39827242318595313,0.3127259562809566
baseline,twitter,6626838af67dcf9cc92ca4fb69d7f14214b0ede464c0628e02f780d5b537681b,who,the,what,who,False,True,True,0.5283071727858062,0.4225143890501706
baseline,twitter,4c9161176dd73012a1f061f94c122b956ae9ec59d693755331b419faf326e99e,have,have,are,can,True,True,True,0.1919231171356368,0.15280222135441449
baseline,twitter,7f5abaade6663ac5d1df026ee191501154c6246986dac676540233fbc60dea85,kent,the,which,a,False,False,False,0.4535026894738968,0.35819152939918436
baseline,twitter,b4e5c3de17ba5bb6904e596ea5db8176dc9fcb88c613b63b590ce37c182e01bd,of,the,of,latest,False,True,True,0.6021448189965686,0.48984369949330203
baseline,twitter,b3a41fb33e77af7a3048a8a3aff654349814a971cc7282418c3f08b4fd382b10,syracuse,the,for,out,False,False,False,0.2528327486852083,0.19890387326036427
baseline,twitter,2c9f3c19b9a819bbed32e0883f69b80c22016c4ca883fd1429b8bb1260446abf,feels,i,and,but,False,False,True,0.1906475436520435,0.1518409097129155
baseline,twitter,919017d2e5c79530c47ca8a9232163a1e0bfbde40bd2e70ef0fb205c77865a5c,had,have,i,we,False,False,True,0.14198588522862685,0.11516475666634503
baseline,twitter,cbdb599b36991886b9ca06644273034592e65e94c6be30437b8778a2965e8c1f,you,is,the,i,False,False,True,0.10019274146746329,0.08341992659760923
baseline,twitter,3fa422cbcb73e9fa13ebbbd723bf65f5946b3a87f5a58d9ca6d8fb57ebb9897b,battle,up,tape,it,False,False,True,0.2392113533226705,0.18854758523841425
baseline,twitter,5883548edc64be76b53b08e9e4a4791cb360fee7b00ac4079095dd9e1625ad45,available,available,through,thru,True,True,True,0.1828405951492873,0.14595885462179062
baseline,twitter,f8d5d64b81e1547dc23ba22295cea3653d4eb5c07dc6288bbe94f78c487cf8ce,billion,of,people,say,False,False,False,0.28583999749518413,0.2241621635311275
baseline,twitter,8c4c160eb8bdfd709d393babb5dbd09de1e57fc2ba5c0a0e1da89cf910c8b806,friday,is,week,weekend,False,False,True,0.2509773990481322,0.19749120269908982
baseline,twitter,3db7a4548af5ba17872c6aba428ed7f38c06a671c9353a6adb4009a20eb26986,a,a,not,the,True,True,True,0.1831799351933709,0.14621448386654956
baseline,twitter,34e115e91436d2b07eaab77bacd12fa9172433be5620a34e067fdc39580e5a2f,guys,want,have,don't,False,False,True,0.12656923665639203,0.1035028989150742
baseline,twitter,f6dc435adc9dee1f85d7833dd0103e0289c0205a38521a341436871df859fff6,is,is,else,to,True,True,True,0.06466808979626026,0.05588027771320928
baseline,twitter,836259a5f46d0c3575bd5d94bb8f8006a4fc76d78ba3ed3e5e065c402b772243,to,to,the,ready,True,True,True,0.8928457112792553,0.8174982107690281
baseline,twitter,e8cf72b2c16a94c9c6828a7c2420147492cd7e8155fa26471d6c75b2cb3a32db,rest,rights,copyright,world,False,False,True,0.3099035962218681,0.24275303122177994
baseline,twitter,64efc9178db06ea8ec83fbfe4b8aa7c61f4e98866ff537aac6c7cba22e5c7c99,semester,year,season,week,False,False,True,0.5004591249723136,0.398157946343107
baseline,twitter,6ba66f9cc6e573af53d7a9cdcf310356cac3281c09f8ee60e1fa6b70d7dfae65,great,a,very,really,False,False,True,0.25784699368749825,0.20272520552097448
baseline,twitter,d1b01b34864ae25a6be2ea5684321f581a186a1ac5aff51c36429344b114f93e,epa,the,a,this,False,False,False,0.5392384868097083,0.43222041476777645
baseline,twitter,73db1d92532bcc933b81a96dbe5df3fefefdb475b56f4e8dd90260add3f2ebfd,chicago,the,your,a,False,False,False,0.4839952376780802,0.3839945467492631
baseline,twitter,655753d6a40cb1386788f891a8458c5af36d25368eb244230be7bc20cf5676bf,follow,the,this,him,False,False,False,0.25729599099208794,0.20230503624647492
baseline,twitter,748e685964e9e184a9e0753c5e22e6d2ce3a68b43d49c3988a4b2332c0f7a760,bike,day,night,moment,False,False,False,0.2858136805731288,0.22414191978092582
baseline,twitter,e9b1039a734b7f1e1bcea8d0b210b3e73e7a0ff938e2f09a004fead356569517,kentucky,the,that,by,False,False,False,0.23380257973285395,0.1844443868140496
baseline,twitter,1f090fbab4f0e9e8ebd3ab395601b6cde3f49ec5e0c28f58895d49c9d7df973e,i,i,yeah,my,True,True,True,0.18133183359825195,0.1448223185711051
baseline,twitter,0f7adf1905477e1ba8b58347e8fbbf58eecb59fcc250c32460fea79ef0dd11ec,been,been,since,served,True,True,True,0.6843361866344175,0.5704872480796707
