source,line_hash,target,arm,canonical_tokens,target_in_training_vocabulary,target_present,original_rank,diagnostic_rank,category,target_score,third_other_word,third_other_score,margin_to_top3,candidate_count,diagnostic_candidate_count,fp32_checked,fp32_diagnostic_rank,fp32_margin
blogs,59d0f2409d827263bcda66b91fcabe32b1ef885a9550d6898df2a271a5ec034d,isn't,beam16,2,True,False,,205,missing_still_below_top3,-8.926109313964844,day,-3.9204063415527344,-5.005702972412109,387,388,False,,
blogs,c49d87c5affe4e36ae34217c03e51abadf80293b674c00e50068902705ba16ca,checking,baseline,1,True,True,122,122,covered_below_top3,-6.9712371826171875,turning,-3.080615997314453,-3.8906211853027344,258,258,False,,
blogs,c49d87c5affe4e36ae34217c03e51abadf80293b674c00e50068902705ba16ca,checking,beam16,1,True,True,123,123,covered_below_top3,-6.9712371826171875,turning,-3.080615997314453,-3.8906211853027344,386,386,False,,
blogs,769d17e744efc9f359f472b33b7eb105cfeacd41c8a520c02c0c4aadd552c805,also,baseline,1,True,True,4,4,covered_below_top3,-4.741672515869141,have,-4.694873809814453,-0.0467987060546875,257,257,True,4,-0.04715728759765625
blogs,769d17e744efc9f359f472b33b7eb105cfeacd41c8a520c02c0c4aadd552c805,also,beam16,1,True,True,4,4,covered_below_top3,-4.741672515869141,have,-4.694873809814453,-0.0467987060546875,385,385,True,4,-0.04715728759765625
blogs,14fc8df07a8d53d992cd72761a6265695f6c1fdeced1febb4fa01fc775b2777e,to,baseline,1,True,True,1,1,already_top3,-0.292449951171875,for,-5.2299346923828125,4.9374847412109375,260,260,False,,
blogs,14fc8df07a8d53d992cd72761a6265695f6c1fdeced1febb4fa01fc775b2777e,to,beam16,1,True,True,1,1,already_top3,-0.292449951171875,for,-5.2299346923828125,4.9374847412109375,388,388,False,,
blogs,83a1203467cbe6489cac8a50d562ea477b423c9ebb81fd31272f9342e90ffc34,thoughts,baseline,1,True,True,8,8,covered_below_top3,-3.598367691040039,perspectives,-2.8168907165527344,-0.7814769744873047,262,262,False,,
blogs,83a1203467cbe6489cac8a50d562ea477b423c9ebb81fd31272f9342e90ffc34,thoughts,beam16,1,True,True,8,8,covered_below_top3,-3.598367691040039,perspectives,-2.8168907165527344,-0.7814769744873047,319,319,False,,
blogs,6d5ed27525ca9d74933058c30ac43026dc1e3f55835b8ebe864d70b14add954c,has,baseline,1,True,True,3,3,already_top3,-2.8283023834228516,had,-3.625642776489258,0.7973403930664062,264,264,False,,
blogs,6d5ed27525ca9d74933058c30ac43026dc1e3f55835b8ebe864d70b14add954c,has,beam16,1,True,True,3,3,already_top3,-2.8283023834228516,had,-3.625642776489258,0.7973403930664062,392,392,False,,
blogs,a84b2495026668563d2d2b80e26c295978500cb674de72c200fcd9aa5d99ab93,fine,baseline,1,True,True,87,87,covered_below_top3,-6.673097610473633,good,-3.179056167602539,-3.4940414428710938,256,256,False,,
blogs,a84b2495026668563d2d2b80e26c295978500cb674de72c200fcd9aa5d99ab93,fine,beam16,1,True,True,87,87,covered_below_top3,-6.673097610473633,good,-3.179056167602539,-3.4940414428710938,384,384,False,,
blogs,f388cd77a4ea5c2114bec4dec6f7757e3b4fbae9eb400d8097f0d77d02748e35,to,baseline,1,True,True,1,1,already_top3,-1.1115989685058594,disrespectful,-3.565641403198242,2.454042434692383,258,258,False,,
blogs,f388cd77a4ea5c2114bec4dec6f7757e3b4fbae9eb400d8097f0d77d02748e35,to,beam16,1,True,True,1,1,already_top3,-1.1115989685058594,disrespectful,-3.565641403198242,2.454042434692383,386,386,False,,
blogs,e950195b249e4732f401a15b796b714944447b9025203d3108daf112473e750e,hasn't,baseline,2,True,False,,94,missing_still_below_top3,-7.544168472290039,congress,-2.2695560455322266,-5.2746124267578125,257,258,False,,
blogs,e950195b249e4732f401a15b796b714944447b9025203d3108daf112473e750e,hasn't,beam16,2,True,False,,96,missing_still_below_top3,-7.544168472290039,congress,-2.2695560455322266,-5.2746124267578125,385,386,False,,
blogs,5ddc58f751c00ce74fe573241d6f045e9a5c1e0e56b5d4d43fb3f7a0556007a1,soundtrack,baseline,1,True,True,86,86,covered_below_top3,-7.197929382324219,and,-3.073963165283203,-4.123966217041016,260,260,False,,
blogs,5ddc58f751c00ce74fe573241d6f045e9a5c1e0e56b5d4d43fb3f7a0556007a1,soundtrack,beam16,1,True,True,86,86,covered_below_top3,-7.197929382324219,and,-3.073963165283203,-4.123966217041016,388,388,False,,
blogs,3e691c6574767bc1494057f084358db0f018e395f8195813f147b4177033d5bf,potency,baseline,1,True,False,,254,missing_still_below_top3,-11.30723762512207,lyrics,-3.1821727752685547,-8.125064849853516,265,266,False,,
blogs,3e691c6574767bc1494057f084358db0f018e395f8195813f147b4177033d5bf,potency,beam16,1,True,False,,290,missing_still_below_top3,-11.30723762512207,lyrics,-3.1821727752685547,-8.125064849853516,393,394,False,,
blogs,50c3f1c845a617b0e1552789043c90e959d925ed130f6f05de05d4c07d96a2b7,least,baseline,1,True,True,1,1,already_top3,-0.2775001525878906,that,-4.561790466308594,4.284290313720703,257,257,False,,
blogs,50c3f1c845a617b0e1552789043c90e959d925ed130f6f05de05d4c07d96a2b7,least,beam16,1,True,True,1,1,already_top3,-0.2775001525878906,that,-4.561790466308594,4.284290313720703,385,385,False,,
blogs,4054deecb174f717e2fe6fe7bd4095a27d06200b8043af5b7d915eb985ef27a3,of,baseline,1,True,True,1,1,already_top3,-0.32888031005859375,what,-3.9704360961914062,3.6415557861328125,257,257,False,,
blogs,4054deecb174f717e2fe6fe7bd4095a27d06200b8043af5b7d915eb985ef27a3,of,beam16,1,True,True,1,1,already_top3,-0.32888031005859375,what,-3.9704360961914062,3.6415557861328125,385,385,False,,
blogs,e7e127780d035bd0c76f2ac65a8d93edc08d0bd8ee5b7014ad0f28d53b615cdd,does,baseline,1,True,True,30,30,covered_below_top3,-6.860633850097656,should,-3.1113815307617188,-3.7492523193359375,257,257,False,,
blogs,e7e127780d035bd0c76f2ac65a8d93edc08d0bd8ee5b7014ad0f28d53b615cdd,does,beam16,1,True,True,31,31,covered_below_top3,-6.860633850097656,should,-3.1113815307617188,-3.7492523193359375,384,384,False,,
blogs,0999a671801d5c56c9233b675d4d7065e41fde5cde8dd4a5a64a1220029d3e22,with,baseline,1,True,True,4,4,covered_below_top3,-2.747303009033203,for,-2.7469482421875,-0.000354766845703125,257,257,True,4,-0.009311676025390625
blogs,0999a671801d5c56c9233b675d4d7065e41fde5cde8dd4a5a64a1220029d3e22,with,beam16,1,True,True,4,4,covered_below_top3,-2.747303009033203,for,-2.7469482421875,-0.000354766845703125,385,385,True,4,-0.009311676025390625
blogs,67220dc16dbbefd83c149fb4bd803213d89492cd5fc9f6acec32669b8f0253fe,the,baseline,1,True,True,1,1,already_top3,-1.2077140808105469,around,-3.098215103149414,1.8905010223388672,255,255,False,,
blogs,67220dc16dbbefd83c149fb4bd803213d89492cd5fc9f6acec32669b8f0253fe,the,beam16,1,True,True,1,1,already_top3,-1.2077140808105469,around,-3.098215103149414,1.8905010223388672,383,383,False,,
blogs,764597b8401ca8bd3f09abd8c82151731453da8f44bdc36f11bb4997b73165d2,shaun,baseline,2,True,False,,256,missing_still_below_top3,-14.051509857177734,pieces,-2.9540863037109375,-11.097423553466797,258,259,False,,
blogs,764597b8401ca8bd3f09abd8c82151731453da8f44bdc36f11bb4997b73165d2,shaun,beam16,2,True,False,,312,missing_still_below_top3,-14.051509857177734,pieces,-2.9540863037109375,-11.097423553466797,386,387,False,,
blogs,75fbc187e71ed80033bdace43c3626ab186cb429aaca32b6f08c9b1b0b8444b6,i,baseline,1,True,True,2,2,already_top3,-1.8659133911132812,and,-2.5160160064697266,0.6501026153564453,256,256,False,,
blogs,75fbc187e71ed80033bdace43c3626ab186cb429aaca32b6f08c9b1b0b8444b6,i,beam16,1,True,True,2,2,already_top3,-1.8659133911132812,and,-2.5160160064697266,0.6501026153564453,384,384,False,,
blogs,cd15e561e7fc867b9c2e835e800154bd0be757e6d640fadc314f677476e5b7b5,me,baseline,1,True,False,,249,missing_still_below_top3,-12.693880081176758,white,-3.987100601196289,-8.706779479980469,263,264,False,,
blogs,cd15e561e7fc867b9c2e835e800154bd0be757e6d640fadc314f677476e5b7b5,me,beam16,1,True,False,,271,missing_still_below_top3,-12.693880081176758,white,-3.987100601196289,-8.706779479980469,391,392,False,,
blogs,ae8bf5c69965afe9d176327f89b31a40337814b960d80ae01bc968dd46cc3349,about,baseline,1,True,True,3,3,already_top3,-4.66240119934082,work,-5.070796966552734,0.40839576721191406,258,258,False,,
blogs,ae8bf5c69965afe9d176327f89b31a40337814b960d80ae01bc968dd46cc3349,about,beam16,1,True,True,3,3,already_top3,-4.66240119934082,work,-5.070796966552734,0.40839576721191406,385,385,False,,
blogs,249ceba8002b87707e882c3b63b9feb25d5764164d7de7b50b6a4e442032994b,first,baseline,1,True,True,147,147,covered_below_top3,-7.499395370483398,can,-3.5975475311279297,-3.9018478393554688,257,257,False,,
blogs,249ceba8002b87707e882c3b63b9feb25d5764164d7de7b50b6a4e442032994b,first,beam16,1,True,True,148,148,covered_below_top3,-7.499395370483398,can,-3.5975475311279297,-3.9018478393554688,384,384,False,,
blogs,088086dcb5715f8edea12bf99b220bd79151ef92d8d5639b9ce6ff2af750aa3c,until,baseline,1,True,True,1,1,already_top3,-0.6729812622070312,well,-3.1894760131835938,2.5164947509765625,261,261,False,,
blogs,088086dcb5715f8edea12bf99b220bd79151ef92d8d5639b9ce6ff2af750aa3c,until,beam16,1,True,True,1,1,already_top3,-0.6729812622070312,well,-3.1894760131835938,2.5164947509765625,389,389,False,,
blogs,535e5a5dfe34014f1aa3060f920ac58e2b09d9acea67a8f520c8f578cbe60864,my,baseline,1,True,True,2,2,already_top3,-1.700286865234375,this,-3.6534271240234375,1.9531402587890625,259,259,False,,
blogs,535e5a5dfe34014f1aa3060f920ac58e2b09d9acea67a8f520c8f578cbe60864,my,beam16,1,True,True,2,2,already_top3,-1.700286865234375,this,-3.6534271240234375,1.9531402587890625,386,386,False,,
blogs,69d90146172c7597139af760c5db39978c46da358088125d8d8018e407866988,your,baseline,1,True,True,2,2,already_top3,-1.8675708770751953,a,-3.3332996368408203,1.465728759765625,259,259,False,,
blogs,69d90146172c7597139af760c5db39978c46da358088125d8d8018e407866988,your,beam16,1,True,True,2,2,already_top3,-1.8675708770751953,scratch,-3.070333480834961,1.2027626037597656,387,387,False,,
blogs,30a9f0776e80a74797c413ea192774c5b1e6e0e956f224b86e82f54713ec3e08,people,baseline,1,True,True,5,5,covered_below_top3,-3.2950210571289062,the,-2.8818588256835938,-0.4131622314453125,258,258,False,,
blogs,30a9f0776e80a74797c413ea192774c5b1e6e0e956f224b86e82f54713ec3e08,people,beam16,1,True,True,5,5,covered_below_top3,-3.2950210571289062,the,-2.8818588256835938,-0.4131622314453125,383,383,False,,
blogs,f90f6dbdc4c899da2381c21acdcbcba25e82f0028d37b93e8e9c2b37b334b20b,wrinkling,baseline,2,True,False,,265,missing_still_below_top3,-14.423883438110352,surface,-3.5389976501464844,-10.884885787963867,265,266,False,,
blogs,f90f6dbdc4c899da2381c21acdcbcba25e82f0028d37b93e8e9c2b37b334b20b,wrinkling,beam16,2,True,False,,309,missing_still_below_top3,-14.423883438110352,surface,-3.5389976501464844,-10.884885787963867,393,394,False,,
blogs,67a5c87095d7430d61a213350a487b0accdd17112ceed832ba93af6dc39b3e4d,the,baseline,1,True,True,1,1,already_top3,-0.9586410522460938,you,-3.4687938690185547,2.510152816772461,257,257,False,,
blogs,67a5c87095d7430d61a213350a487b0accdd17112ceed832ba93af6dc39b3e4d,the,beam16,1,True,True,1,1,already_top3,-0.9586410522460938,you,-3.4687938690185547,2.510152816772461,385,385,False,,
blogs,eb7d4242ad15e73cca7b4e53af9564d1a63b6a510e7a56c218d37b0d625547f8,too,baseline,1,True,True,11,11,covered_below_top3,-4.479948043823242,to,-3.4023571014404297,-1.0775909423828125,259,259,False,,
blogs,eb7d4242ad15e73cca7b4e53af9564d1a63b6a510e7a56c218d37b0d625547f8,too,beam16,1,True,True,11,11,covered_below_top3,-4.479948043823242,to,-3.4023571014404297,-1.0775909423828125,387,387,False,,
blogs,b8daf113cf9a3b6204e823218b188ffcbfa85bf1e8b8f9d229d75376f9be2ee5,so,baseline,1,True,True,4,4,covered_below_top3,-3.0177001953125,that,-2.9986038208007812,-0.01909637451171875,261,261,True,4,-0.021282196044921875
blogs,b8daf113cf9a3b6204e823218b188ffcbfa85bf1e8b8f9d229d75376f9be2ee5,so,beam16,1,True,True,4,4,covered_below_top3,-3.0177001953125,that,-2.9986038208007812,-0.01909637451171875,389,389,True,4,-0.021282196044921875
blogs,95124b3051baf8659f3adaebbdb44983593a0997272bee4d373b5bc38414521f,memorabilia,baseline,2,True,False,,55,missing_still_below_top3,-6.528537750244141,and,-3.769367218017578,-2.7591705322265625,262,263,False,,
blogs,95124b3051baf8659f3adaebbdb44983593a0997272bee4d373b5bc38414521f,memorabilia,beam16,2,True,False,,59,missing_still_below_top3,-6.528537750244141,and,-3.769367218017578,-2.7591705322265625,390,391,False,,
blogs,282b497fbec0178811613bbdba5ff9eec0c1ee54a0094898833227e3195cc29c,exaggerating,baseline,2,True,False,,19,missing_still_below_top3,-4.581174850463867,a,-2.674711227416992,-1.906463623046875,256,257,False,,
blogs,282b497fbec0178811613bbdba5ff9eec0c1ee54a0094898833227e3195cc29c,exaggerating,beam16,2,True,False,,19,missing_still_below_top3,-4.581174850463867,a,-2.674711227416992,-1.906463623046875,384,385,False,,
blogs,509296d7af69829fce10c4fd63587460123a0b8af109b6cb341c049eaba5f153,ago,baseline,1,True,True,1,1,already_top3,-0.17567062377929688,i,-5.103036880493164,4.927366256713867,256,256,False,,
blogs,509296d7af69829fce10c4fd63587460123a0b8af109b6cb341c049eaba5f153,ago,beam16,1,True,True,1,1,already_top3,-0.17567062377929688,i,-5.103036880493164,4.927366256713867,384,384,False,,
blogs,a7b1855e998e5636d2a0ea7547dbefcac979b5cd94d74c0ecf03157e070feca3,over,baseline,1,True,True,7,7,covered_below_top3,-3.263063430786133,in,-2.7156925201416016,-0.5473709106445312,256,256,False,,
blogs,a7b1855e998e5636d2a0ea7547dbefcac979b5cd94d74c0ecf03157e070feca3,over,beam16,1,True,True,7,7,covered_below_top3,-3.263063430786133,in,-2.7156925201416016,-0.5473709106445312,384,384,False,,
blogs,67a15e555ce8350272b10576f900f5bbf03ba45fcdc6732e5989f6021fd1c734,not,baseline,1,True,True,8,8,covered_below_top3,-4.438358306884766,the,-2.6571922302246094,-1.7811660766601562,256,256,False,,
blogs,67a15e555ce8350272b10576f900f5bbf03ba45fcdc6732e5989f6021fd1c734,not,beam16,1,True,True,8,8,covered_below_top3,-4.438358306884766,the,-2.6571922302246094,-1.7811660766601562,384,384,False,,
blogs,ffc6a00a75bcc4917e4e5405de5b513c8567c6ff1c829ba5510ed5166a084c1b,to,baseline,1,True,True,1,1,already_top3,-0.33748626708984375,of,-7.729179382324219,7.391693115234375,258,258,False,,
blogs,ffc6a00a75bcc4917e4e5405de5b513c8567c6ff1c829ba5510ed5166a084c1b,to,beam16,1,True,True,1,1,already_top3,-0.33748626708984375,of,-7.729179382324219,7.391693115234375,386,386,False,,
blogs,6bb422a226d7c6f7d2a40d30f944587021e16c54880bcf2b3e0743660ea40c56,our,baseline,1,True,True,34,34,covered_below_top3,-6.366540908813477,the,-1.8503360748291016,-4.516204833984375,255,255,False,,
blogs,6bb422a226d7c6f7d2a40d30f944587021e16c54880bcf2b3e0743660ea40c56,our,beam16,1,True,True,34,34,covered_below_top3,-6.366540908813477,the,-1.8503360748291016,-4.516204833984375,383,383,False,,
blogs,057f13ec60395b2844f2b28f3d1291cf3e85e1064f584ee4e0e2a85179a21d5e,it,baseline,1,True,True,1,1,already_top3,-0.16312026977539062,them,-4.509586334228516,4.346466064453125,258,258,False,,
blogs,057f13ec60395b2844f2b28f3d1291cf3e85e1064f584ee4e0e2a85179a21d5e,it,beam16,1,True,True,1,1,already_top3,-0.16312026977539062,them,-4.509586334228516,4.346466064453125,383,383,False,,
blogs,7313906fc7c18edc1cf436c1f991cd4fef7cf0778b3cd69a6e5b24f5aa353540,addicted,baseline,1,True,True,77,77,covered_below_top3,-6.847280502319336,excited,-2.9302806854248047,-3.9169998168945312,260,260,False,,
blogs,7313906fc7c18edc1cf436c1f991cd4fef7cf0778b3cd69a6e5b24f5aa353540,addicted,beam16,1,True,True,79,79,covered_below_top3,-6.847280502319336,excited,-2.9302806854248047,-3.9169998168945312,388,388,False,,
blogs,97e5167a0cd7d3e8ca22727841a734bdb5bd80e62a3d8258538561178346eb78,closed,baseline,1,True,True,21,21,covered_below_top3,-4.695274353027344,facade,-3.4454917907714844,-1.2497825622558594,264,264,False,,
blogs,97e5167a0cd7d3e8ca22727841a734bdb5bd80e62a3d8258538561178346eb78,closed,beam16,1,True,True,22,22,covered_below_top3,-4.695274353027344,facade,-3.4454917907714844,-1.2497825622558594,392,392,False,,
blogs,d79c04c6f0e22149c1c9006a42e3e9c7f9df76cb6e1390cfdcebabcbb51bb8a9,bar,baseline,1,True,True,2,2,already_top3,-1.8752365112304688,i,-3.5525474548339844,1.6773109436035156,258,258,False,,
blogs,d79c04c6f0e22149c1c9006a42e3e9c7f9df76cb6e1390cfdcebabcbb51bb8a9,bar,beam16,1,True,True,2,2,already_top3,-1.8752365112304688,i,-3.5525474548339844,1.6773109436035156,386,386,False,,
blogs,4dd737184fc361b8cf976ef430f2dd21985f4e868137c42a996e8e3e695ccd95,a,baseline,1,True,True,2,2,already_top3,-1.7814617156982422,paper,-3.5367794036865234,1.7553176879882812,259,259,False,,
blogs,4dd737184fc361b8cf976ef430f2dd21985f4e868137c42a996e8e3e695ccd95,a,beam16,1,True,True,2,2,already_top3,-1.7814617156982422,paper,-3.5367794036865234,1.7553176879882812,387,387,False,,
blogs,ac9a8a0d3cfe9c7bb2f3b752bf5c26ab3c69ed2f372c9839e4d8b1fbf6ed0331,is,baseline,1,True,True,1,1,already_top3,-0.9001121520996094,would,-3.6832542419433594,2.78314208984375,258,258,False,,
blogs,ac9a8a0d3cfe9c7bb2f3b752bf5c26ab3c69ed2f372c9839e4d8b1fbf6ed0331,is,beam16,1,True,True,1,1,already_top3,-0.9001121520996094,would,-3.6832542419433594,2.78314208984375,385,385,False,,
blogs,9dbee1eacb6a2dc2637f5fc3d44059ea4bcf626edc2c4f21d738ac16c883e40a,intending,baseline,1,True,False,,243,missing_still_below_top3,-7.810691833496094,to,-3.313518524169922,-4.497173309326172,256,257,False,,
blogs,9dbee1eacb6a2dc2637f5fc3d44059ea4bcf626edc2c4f21d738ac16c883e40a,intending,beam16,1,True,False,,244,missing_still_below_top3,-7.810691833496094,to,-3.313518524169922,-4.497173309326172,384,385,False,,
blogs,62a099be03468391755a96421abbe0f9e5b0162d527f2962dcdadf8c95573dcd,wise,baseline,1,True,True,3,3,already_top3,-2.4701194763183594,twist,-2.7967071533203125,0.3265876770019531,256,256,False,,
blogs,62a099be03468391755a96421abbe0f9e5b0162d527f2962dcdadf8c95573dcd,wise,beam16,1,True,True,3,3,already_top3,-2.4701194763183594,twist,-2.7967071533203125,0.3265876770019531,384,384,False,,
blogs,091877a1635d9a665633883b50bd5dc36bc5ca9e5585d0983bb1a29b4a8c3d1e,with,baseline,1,True,True,1,1,already_top3,-0.3017768859863281,very,-4.598655700683594,4.296878814697266,258,258,False,,
blogs,091877a1635d9a665633883b50bd5dc36bc5ca9e5585d0983bb1a29b4a8c3d1e,with,beam16,1,True,True,1,1,already_top3,-0.3017768859863281,very,-4.598655700683594,4.296878814697266,386,386,False,,
blogs,9c8d9ad6fa9079fd13f306d57eee0dc27528927bc26c393dd88fe8a4394bd34b,him,baseline,1,True,True,5,5,covered_below_top3,-4.100078582763672,new,-3.0714187622070312,-1.0286598205566406,261,261,False,,
blogs,9c8d9ad6fa9079fd13f306d57eee0dc27528927bc26c393dd88fe8a4394bd34b,him,beam16,1,True,True,6,6,covered_below_top3,-4.100078582763672,new,-3.0714187622070312,-1.0286598205566406,389,389,False,,
blogs,a891f0e31026aea17b7e618ecb1770f88745de47af609e61c3c463d370c1008d,results,baseline,1,True,True,42,42,covered_below_top3,-6.700565338134766,will,-1.9977340698242188,-4.702831268310547,260,260,False,,
blogs,a891f0e31026aea17b7e618ecb1770f88745de47af609e61c3c463d370c1008d,results,beam16,1,True,True,45,45,covered_below_top3,-6.700565338134766,will,-1.9977340698242188,-4.702831268310547,388,388,False,,
blogs,5d92b68393bbdb849fc1ebfad9c6b34cd6538758370ddc7ad3629fced60a5d7f,and,baseline,1,True,True,1,1,already_top3,-2.290342330932617,it,-3.655313491821289,1.3649711608886719,263,263,False,,
blogs,5d92b68393bbdb849fc1ebfad9c6b34cd6538758370ddc7ad3629fced60a5d7f,and,beam16,1,True,True,1,1,already_top3,-2.290342330932617,it,-3.655313491821289,1.3649711608886719,391,391,False,,
blogs,74dfb95052a454d55132e41c8b4dcaef8477b01e8c7ab901d723b5f0e161b6e2,used,baseline,1,True,True,1,1,already_top3,-0.7194328308105469,a,-3.582845687866211,2.863412857055664,263,263,False,,
blogs,74dfb95052a454d55132e41c8b4dcaef8477b01e8c7ab901d723b5f0e161b6e2,used,beam16,1,True,True,1,1,already_top3,-0.7194328308105469,a,-3.582845687866211,2.863412857055664,391,391,False,,
blogs,8cd3930f92a0a8ebcb133d931ebe48117c56b2235e341a4583296c55f8c9e250,an,baseline,1,True,True,3,3,already_top3,-3.230733871459961,the,-3.574251174926758,0.3435173034667969,256,256,False,,
blogs,8cd3930f92a0a8ebcb133d931ebe48117c56b2235e341a4583296c55f8c9e250,an,beam16,1,True,True,3,3,already_top3,-3.230733871459961,the,-3.574251174926758,0.3435173034667969,384,384,False,,
